fen,rating_bucket,rating_midpoint,observations,errors_50cp,actual_error_rate_50cp,best_move_hits,actual_best_move_rate,not_best_move_count,actual_not_best_move_rate,stockfish_best_move,gmr,number_of_good_moves,dts_raw,dts_normalized,breadth_inv_n,breadth_inv_sqrt_n,breadth_inv_log_n,complexity_gmr,complexity_dts_inv_n,complexity_dts_inv_sqrt_n,complexity_dts_inv_log_n
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1400-1599,1500,222,42,0.1891891891891892,96,0.43243243243243246,126,0.5675675675675675,c2c3,0.1794871794871795,7,12.0,0.375,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8205128205128205,0.2589285714285714,0.3764822365046136,0.35416666666666663
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1600-1799,1700,1450,156,0.10758620689655173,879,0.6062068965517241,571,0.39379310344827584,c2c3,0.1794871794871795,7,12.0,0.375,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8205128205128205,0.2589285714285714,0.3764822365046136,0.35416666666666663
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1800-1999,1900,4459,200,0.04485310607759587,2904,0.6512671002466921,1555,0.3487328997533079,c2c3,0.1794871794871795,7,12.0,0.375,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8205128205128205,0.2589285714285714,0.3764822365046136,0.35416666666666663
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,2000-2199,2100,4233,90,0.021261516654854713,2770,0.6543822348216395,1463,0.3456177651783605,c2c3,0.1794871794871795,7,12.0,0.375,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8205128205128205,0.2589285714285714,0.3764822365046136,0.35416666666666663
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,2200-2399,2300,1434,11,0.007670850767085077,796,0.5550906555090656,638,0.44490934449093444,c2c3,0.1794871794871795,7,12.0,0.375,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8205128205128205,0.2589285714285714,0.3764822365046136,0.35416666666666663
r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1400-1599,1500,221,2,0.00904977375565611,58,0.26244343891402716,163,0.7375565610859729,c1d2,0.22916666666666666,11,20.0,0.875,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7708333333333334,0.48295454545454547,0.5882556722888819,0.5769714728255649
r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1600-1799,1700,1221,17,0.013923013923013924,382,0.31285831285831284,839,0.6871416871416871,c1d2,0.22916666666666666,11,20.0,0.875,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7708333333333334,0.48295454545454547,0.5882556722888819,0.5769714728255649
r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1800-1999,1900,3475,29,0.008345323741007195,1484,0.4270503597122302,1991,0.5729496402877697,c1d2,0.22916666666666666,11,20.0,0.875,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7708333333333334,0.48295454545454547,0.5882556722888819,0.5769714728255649
r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2000-2199,2100,3258,17,0.0052179251074278695,1700,0.521792510742787,1558,0.478207489257213,c1d2,0.22916666666666666,11,20.0,0.875,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7708333333333334,0.48295454545454547,0.5882556722888819,0.5769714728255649
r2qkbnr/pp1n1pp1/2p1p2p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2200-2399,2300,978,0,0.0,619,0.6329243353783232,359,0.3670756646216769,c1d2,0.22916666666666666,11,20.0,0.875,0.09090909090909091,0.30151134457776363,0.27894294565112987,0.7708333333333334,0.48295454545454547,0.5882556722888819,0.5769714728255649
r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - -,1400-1599,1500,464,19,0.040948275862068964,332,0.7155172413793104,132,0.28448275862068967,c7c6,0.16666666666666666,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8333333333333334,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - -,1600-1799,1700,2207,23,0.01042138649750793,1659,0.7516991391028546,548,0.24830086089714545,c7c6,0.16666666666666666,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8333333333333334,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - -,1800-1999,1900,3967,11,0.0027728762288883285,2973,0.7494328207713638,994,0.25056717922863625,c7c6,0.16666666666666666,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8333333333333334,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - -,2000-2199,2100,1745,0,0.0,1300,0.7449856733524355,445,0.25501432664756446,c7c6,0.16666666666666666,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8333333333333334,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - -,2200-2399,2300,220,0,0.0,149,0.6772727272727272,71,0.32272727272727275,c7c6,0.16666666666666666,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8333333333333334,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - c6,1400-1599,1500,278,33,0.11870503597122302,209,0.7517985611510791,69,0.24820143884892087,d2d4,0.11538461538461539,3,6.0,0.0,0.3333333333333333,0.5773502691896258,0.5,0.8846153846153846,0.16666666666666666,0.2886751345948129,0.25
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - c6,1600-1799,1700,1411,120,0.08504606661941885,1075,0.7618710134656272,336,0.23812898653437278,d2d4,0.11538461538461539,3,6.0,0.0,0.3333333333333333,0.5773502691896258,0.5,0.8846153846153846,0.16666666666666666,0.2886751345948129,0.25
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - c6,1800-1999,1900,3005,84,0.027953410981697173,2453,0.81630615640599,552,0.18369384359400998,d2d4,0.11538461538461539,3,6.0,0.0,0.3333333333333333,0.5773502691896258,0.5,0.8846153846153846,0.16666666666666666,0.2886751345948129,0.25
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - c6,2000-2199,2100,1946,24,0.012332990750256937,1659,0.8525179856115108,287,0.1474820143884892,d2d4,0.11538461538461539,3,6.0,0.0,0.3333333333333333,0.5773502691896258,0.5,0.8846153846153846,0.16666666666666666,0.2886751345948129,0.25
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - c6,2200-2399,2300,558,0,0.0,502,0.899641577060932,56,0.1003584229390681,d2d4,0.11538461538461539,3,6.0,0.0,0.3333333333333333,0.5773502691896258,0.5,0.8846153846153846,0.16666666666666666,0.2886751345948129,0.25
r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1400-1599,1500,276,19,0.06884057971014493,97,0.35144927536231885,179,0.6485507246376812,c1f4,0.20833333333333334,10,6.0,0.0,0.1,0.31622776601683794,0.2890648263178879,0.7916666666666666,0.05,0.15811388300841897,0.14453241315894394
r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1600-1799,1700,1443,95,0.06583506583506583,503,0.3485793485793486,940,0.6514206514206514,c1f4,0.20833333333333334,10,6.0,0.0,0.1,0.31622776601683794,0.2890648263178879,0.7916666666666666,0.05,0.15811388300841897,0.14453241315894394
r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1800-1999,1900,3045,181,0.059441707717569785,1075,0.3530377668308703,1970,0.6469622331691297,c1f4,0.20833333333333334,10,6.0,0.0,0.1,0.31622776601683794,0.2890648263178879,0.7916666666666666,0.05,0.15811388300841897,0.14453241315894394
r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2000-2199,2100,1706,67,0.03927315357561548,574,0.3364595545134818,1132,0.6635404454865181,c1f4,0.20833333333333334,10,6.0,0.0,0.1,0.31622776601683794,0.2890648263178879,0.7916666666666666,0.05,0.15811388300841897,0.14453241315894394
r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2200-2399,2300,297,4,0.013468013468013467,107,0.3602693602693603,190,0.6397306397306397,c1f4,0.20833333333333334,10,6.0,0.0,0.1,0.31622776601683794,0.2890648263178879,0.7916666666666666,0.05,0.15811388300841897,0.14453241315894394
rn1qkb1r/pp3pp1/2p1pn1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1400-1599,1500,525,11,0.02095238095238095,148,0.2819047619047619,377,0.7180952380952381,c1d2,0.25,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.75,0.041666666666666664,0.14433756729740646,0.13511907721365987
rn1qkb1r/pp3pp1/2p1pn1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1600-1799,1700,1706,19,0.011137162954279016,581,0.34056271981242675,1125,0.6594372801875733,c1d2,0.25,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.75,0.041666666666666664,0.14433756729740646,0.13511907721365987
rn1qkb1r/pp3pp1/2p1pn1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,1800-1999,1900,2111,12,0.005684509711037423,825,0.39081004263382285,1286,0.6091899573661772,c1d2,0.25,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.75,0.041666666666666664,0.14433756729740646,0.13511907721365987
rn1qkb1r/pp3pp1/2p1pn1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2000-2199,2100,873,4,0.004581901489117984,412,0.47193585337915234,461,0.5280641466208477,c1d2,0.25,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.75,0.041666666666666664,0.14433756729740646,0.13511907721365987
rn1qkb1r/pp3pp1/2p1pn1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq -,2200-2399,2300,191,0,0.0,108,0.5654450261780105,83,0.43455497382198954,c1d2,0.25,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.75,0.041666666666666664,0.14433756729740646,0.13511907721365987
2rq1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1400-1599,1500,163,44,0.26993865030674846,0,0.0,163,1.0,c4e2,0.08695652173913043,4,22.0,1.0,0.25,0.5,0.43067655807339306,0.9130434782608696,0.625,0.75,0.7153382790366966
2rq1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1600-1799,1700,745,127,0.1704697986577181,3,0.004026845637583893,742,0.9959731543624161,c4e2,0.08695652173913043,4,22.0,1.0,0.25,0.5,0.43067655807339306,0.9130434782608696,0.625,0.75,0.7153382790366966
2rq1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1800-1999,1900,2014,155,0.07696127110228401,6,0.0029791459781529296,2008,0.997020854021847,c4e2,0.08695652173913043,4,22.0,1.0,0.25,0.5,0.43067655807339306,0.9130434782608696,0.625,0.75,0.7153382790366966
2rq1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,2000-2199,2100,1471,34,0.023113528212100613,16,0.010876954452753228,1455,0.9891230455472467,c4e2,0.08695652173913043,4,22.0,1.0,0.25,0.5,0.43067655807339306,0.9130434782608696,0.625,0.75,0.7153382790366966
2rq1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,2200-2399,2300,379,3,0.0079155672823219,3,0.0079155672823219,376,0.9920844327176781,c4e2,0.08695652173913043,4,22.0,1.0,0.25,0.5,0.43067655807339306,0.9130434782608696,0.625,0.75,0.7153382790366966
r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1400-1599,1500,23,7,0.30434782608695654,2,0.08695652173913043,21,0.9130434782608695,c2c3,0.15,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.85,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1600-1799,1700,241,51,0.21161825726141079,15,0.06224066390041494,226,0.9377593360995851,c2c3,0.15,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.85,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,1800-1999,1900,1139,113,0.09920983318700614,96,0.08428446005267778,1043,0.9157155399473222,c2c3,0.15,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.85,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,2000-2199,2100,1421,55,0.03870513722730472,224,0.15763546798029557,1197,0.8423645320197044,c2c3,0.15,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.85,0.5833333333333334,0.7041241452319316,0.6781035935540111
r1bqkb1r/5p1p/p1np4/1p1Npp2/4P3/N7/PPP2PPP/R2QKB1R w KQkq -,2200-2399,2300,627,5,0.007974481658692184,121,0.19298245614035087,506,0.8070175438596491,c2c3,0.15,6,22.0,1.0,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.85,0.5833333333333334,0.7041241452319316,0.6781035935540111
r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,1400-1599,1500,62,2,0.03225806451612903,0,0.0,62,1.0,a1b1,0.4444444444444444,16,22.0,1.0,0.0625,0.25,0.24465054211822604,0.5555555555555556,0.53125,0.625,0.6223252710591131
r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,1600-1799,1700,534,28,0.052434456928838954,37,0.06928838951310862,497,0.9307116104868914,a1b1,0.4444444444444444,16,22.0,1.0,0.0625,0.25,0.24465054211822604,0.5555555555555556,0.53125,0.625,0.6223252710591131
r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,1800-1999,1900,1362,37,0.027165932452276064,246,0.18061674008810572,1116,0.8193832599118943,a1b1,0.4444444444444444,16,22.0,1.0,0.0625,0.25,0.24465054211822604,0.5555555555555556,0.53125,0.625,0.6223252710591131
r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,2000-2199,2100,1088,12,0.011029411764705883,427,0.39246323529411764,661,0.6075367647058824,a1b1,0.4444444444444444,16,22.0,1.0,0.0625,0.25,0.24465054211822604,0.5555555555555556,0.53125,0.625,0.6223252710591131
r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - -,2200-2399,2300,239,1,0.0041841004184100415,132,0.5523012552301255,107,0.4476987447698745,a1b1,0.4444444444444444,16,22.0,1.0,0.0625,0.25,0.24465054211822604,0.5555555555555556,0.53125,0.625,0.6223252710591131
r4rk1/ppqn1ppp/2pb1n2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R4RK1 w - -,1400-1599,1500,98,5,0.05102040816326531,40,0.40816326530612246,58,0.5918367346938775,h2h3,0.5476190476190477,23,6.0,0.0,0.043478260869565216,0.20851441405707477,0.21810429198553155,0.45238095238095233,0.021739130434782608,0.10425720702853739,0.10905214599276578
r4rk1/ppqn1ppp/2pb1n2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R4RK1 w - -,1600-1799,1700,758,15,0.01978891820580475,347,0.4577836411609499,411,0.5422163588390502,h2h3,0.5476190476190477,23,6.0,0.0,0.043478260869565216,0.20851441405707477,0.21810429198553155,0.45238095238095233,0.021739130434782608,0.10425720702853739,0.10905214599276578
r4rk1/ppqn1ppp/2pb1n2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R4RK1 w - -,1800-1999,1900,1687,46,0.027267338470657973,587,0.34795494961470064,1100,0.6520450503852994,h2h3,0.5476190476190477,23,6.0,0.0,0.043478260869565216,0.20851441405707477,0.21810429198553155,0.45238095238095233,0.021739130434782608,0.10425720702853739,0.10905214599276578
r4rk1/ppqn1ppp/2pb1n2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R4RK1 w - -,2000-2199,2100,644,18,0.027950310559006212,168,0.2608695652173913,476,0.7391304347826086,h2h3,0.5476190476190477,23,6.0,0.0,0.043478260869565216,0.20851441405707477,0.21810429198553155,0.45238095238095233,0.021739130434782608,0.10425720702853739,0.10905214599276578
r4rk1/ppqn1ppp/2pb1n2/3p2B1/3P2b1/2PB1N2/PPQN1PPP/R4RK1 w - -,2200-2399,2300,110,2,0.01818181818181818,12,0.10909090909090909,98,0.8909090909090909,h2h3,0.5476190476190477,23,6.0,0.0,0.043478260869565216,0.20851441405707477,0.21810429198553155,0.45238095238095233,0.021739130434782608,0.10425720702853739,0.10905214599276578
r3kbnr/pp1b1ppp/4p3/3pq3/8/2NB4/PP3PPP/R1BQ1RK1 w kq -,1400-1599,1500,289,70,0.2422145328719723,219,0.7577854671280276,70,0.2422145328719723,f1e1,0.023255813953488372,1,8.0,0.125,1.0,1.0,1.0,0.9767441860465116,0.5625,0.5625,0.5625
r3kbnr/pp1b1ppp/4p3/3pq3/8/2NB4/PP3PPP/R1BQ1RK1 w kq -,1600-1799,1700,1107,100,0.09033423667570009,1007,0.9096657633242999,100,0.09033423667570009,f1e1,0.023255813953488372,1,8.0,0.125,1.0,1.0,1.0,0.9767441860465116,0.5625,0.5625,0.5625
r3kbnr/pp1b1ppp/4p3/3pq3/8/2NB4/PP3PPP/R1BQ1RK1 w kq -,1800-1999,1900,1378,75,0.054426705370101594,1303,0.9455732946298984,75,0.054426705370101594,f1e1,0.023255813953488372,1,8.0,0.125,1.0,1.0,1.0,0.9767441860465116,0.5625,0.5625,0.5625
r3kbnr/pp1b1ppp/4p3/3pq3/8/2NB4/PP3PPP/R1BQ1RK1 w kq -,2000-2199,2100,382,19,0.049738219895287955,363,0.9502617801047121,19,0.049738219895287955,f1e1,0.023255813953488372,1,8.0,0.125,1.0,1.0,1.0,0.9767441860465116,0.5625,0.5625,0.5625
r3kbnr/pp1b1ppp/4p3/3pq3/8/2NB4/PP3PPP/R1BQ1RK1 w kq -,2200-2399,2300,29,2,0.06896551724137931,27,0.9310344827586207,2,0.06896551724137931,f1e1,0.023255813953488372,1,8.0,0.125,1.0,1.0,1.0,0.9767441860465116,0.5625,0.5625,0.5625
r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - -,1400-1599,1500,40,1,0.025,22,0.55,18,0.45,d1f3,0.2857142857142857,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.7142857142857143,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - -,1600-1799,1700,220,9,0.04090909090909091,121,0.55,99,0.45,d1f3,0.2857142857142857,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.7142857142857143,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - -,1800-1999,1900,1019,23,0.022571148184494603,578,0.5672227674190383,441,0.43277723258096173,d1f3,0.2857142857142857,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.7142857142857143,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - -,2000-2199,2100,1239,10,0.008071025020177562,774,0.6246973365617433,465,0.37530266343825663,d1f3,0.2857142857142857,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.7142857142857143,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1bq1rk1/p4ppp/2p2n2/3p2B1/1b6/2NB4/PPP2PPP/R2Q1RK1 w - -,2200-2399,2300,549,1,0.0018214936247723133,395,0.7194899817850637,154,0.28051001821493626,d1f3,0.2857142857142857,12,6.0,0.0,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.7142857142857143,0.041666666666666664,0.14433756729740646,0.13511907721365987
r1b1kb1r/pp1n1ppp/4p3/3pP3/3q4/3B4/PP1N1PPP/R1BQ1RK1 w kq -,1400-1599,1500,111,12,0.10810810810810811,99,0.8918918918918919,12,0.10810810810810811,d2f3,0.029411764705882353,1,6.0,0.0,1.0,1.0,1.0,0.9705882352941176,0.5,0.5,0.5
r1b1kb1r/pp1n1ppp/4p3/3pP3/3q4/3B4/PP1N1PPP/R1BQ1RK1 w kq -,1600-1799,1700,670,31,0.04626865671641791,639,0.9537313432835821,31,0.04626865671641791,d2f3,0.029411764705882353,1,6.0,0.0,1.0,1.0,1.0,0.9705882352941176,0.5,0.5,0.5
r1b1kb1r/pp1n1ppp/4p3/3pP3/3q4/3B4/PP1N1PPP/R1BQ1RK1 w kq -,1800-1999,1900,1383,22,0.015907447577729574,1361,0.9840925524222705,22,0.015907447577729574,d2f3,0.029411764705882353,1,6.0,0.0,1.0,1.0,1.0,0.9705882352941176,0.5,0.5,0.5
r1b1kb1r/pp1n1ppp/4p3/3pP3/3q4/3B4/PP1N1PPP/R1BQ1RK1 w kq -,2000-2199,2100,750,4,0.005333333333333333,746,0.9946666666666667,4,0.005333333333333333,d2f3,0.029411764705882353,1,6.0,0.0,1.0,1.0,1.0,0.9705882352941176,0.5,0.5,0.5
r1b1kb1r/pp1n1ppp/4p3/3pP3/3q4/3B4/PP1N1PPP/R1BQ1RK1 w kq -,2200-2399,2300,135,1,0.007407407407407408,134,0.9925925925925926,1,0.007407407407407408,d2f3,0.029411764705882353,1,6.0,0.0,1.0,1.0,1.0,0.9705882352941176,0.5,0.5,0.5
r1bq1rk1/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2Q1RK1 w - -,1400-1599,1500,519,148,0.28516377649325625,17,0.03275529865125241,502,0.9672447013487476,a1c1,0.46875,15,20.0,0.875,0.06666666666666667,0.2581988897471611,0.25,0.53125,0.4708333333333333,0.5665994448735805,0.5625
r1bq1rk1/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2Q1RK1 w - -,1600-1799,1700,1020,225,0.22058823529411764,36,0.03529411764705882,984,0.9647058823529412,a1c1,0.46875,15,20.0,0.875,0.06666666666666667,0.2581988897471611,0.25,0.53125,0.4708333333333333,0.5665994448735805,0.5625
r1bq1rk1/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2Q1RK1 w - -,1800-1999,1900,940,113,0.1202127659574468,68,0.07234042553191489,872,0.9276595744680851,a1c1,0.46875,15,20.0,0.875,0.06666666666666667,0.2581988897471611,0.25,0.53125,0.4708333333333333,0.5665994448735805,0.5625
r1bq1rk1/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2Q1RK1 w - -,2000-2199,2100,265,27,0.1018867924528302,37,0.13962264150943396,228,0.8603773584905661,a1c1,0.46875,15,20.0,0.875,0.06666666666666667,0.2581988897471611,0.25,0.53125,0.4708333333333333,0.5665994448735805,0.5625
r1bq1rk1/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2Q1RK1 w - -,2200-2399,2300,56,8,0.14285714285714285,19,0.3392857142857143,37,0.6607142857142857,a1c1,0.46875,15,20.0,0.875,0.06666666666666667,0.2581988897471611,0.25,0.53125,0.4708333333333333,0.5665994448735805,0.5625
r3kbnr/1p1b1ppp/p3p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 w kq -,1400-1599,1500,68,29,0.4264705882352941,25,0.36764705882352944,43,0.6323529411764706,f1e1,0.12195121951219512,5,20.0,0.875,0.2,0.4472135954999579,0.38685280723454163,0.8780487804878049,0.5375,0.6611067977499789,0.6309264036172708
r3kbnr/1p1b1ppp/p3p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 w kq -,1600-1799,1700,404,133,0.3292079207920792,126,0.3118811881188119,278,0.6881188118811881,f1e1,0.12195121951219512,5,20.0,0.875,0.2,0.4472135954999579,0.38685280723454163,0.8780487804878049,0.5375,0.6611067977499789,0.6309264036172708
r3kbnr/1p1b1ppp/p3p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 w kq -,1800-1999,1900,1296,398,0.30709876543209874,311,0.23996913580246915,985,0.7600308641975309,f1e1,0.12195121951219512,5,20.0,0.875,0.2,0.4472135954999579,0.38685280723454163,0.8780487804878049,0.5375,0.6611067977499789,0.6309264036172708
r3kbnr/1p1b1ppp/p3p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 w kq -,2000-2199,2100,814,236,0.28992628992628994,150,0.18427518427518427,664,0.8157248157248157,f1e1,0.12195121951219512,5,20.0,0.875,0.2,0.4472135954999579,0.38685280723454163,0.8780487804878049,0.5375,0.6611067977499789,0.6309264036172708
r3kbnr/1p1b1ppp/p3p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 w kq -,2200-2399,2300,162,35,0.21604938271604937,21,0.12962962962962962,141,0.8703703703703703,f1e1,0.12195121951219512,5,20.0,0.875,0.2,0.4472135954999579,0.38685280723454163,0.8780487804878049,0.5375,0.6611067977499789,0.6309264036172708
r2q1rk1/1p1nbppp/p2pbn2/4p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w - -,1400-1599,1500,75,11,0.14666666666666667,46,0.6133333333333333,29,0.38666666666666666,g2g4,0.125,5,8.0,0.125,0.2,0.4472135954999579,0.38685280723454163,0.875,0.1625,0.28610679774997894,0.2559264036172708
r2q1rk1/1p1nbppp/p2pbn2/4p3/4P3/1NN1BP2/PPPQ2PP/2KR1B1R w - -,1600-1799,1700,388,38,0.0979381443298969,255,0.6572164948453608,133,0.3427835051546392,g2g4,0.125,5,8.0,0.125,0.2,0.4472135954999579,0.38685280723454163,0.875,0.1625,0.28610679774997894,0.2559264036172708
